h,0,totalCurrent,gyro,motorSpeedLeft,motorSpeedRight,motorRoller,batteryVoltage,pdpTemp,accelX,accelY,accelZ,current1,current2,current3,current14,current15
d,178,454820.0,454825.0,454828.0,454829.0,454831.0,454833.0,454834.0,454835.0,454837.0,454838.0,454840.0,454841.0,454842.0,454844.0,454845.0
d,179,457907.0,457907.0,457907.0,457907.0,457907.0,457907.0,457907.0,457907.0,457907.0,457907.0,457907.0,457907.0,457907.0,457907.0,457907.0
d,180,460961.0,460964.0,460966.0,460968.0,460970.0,460972.0,460973.0,460975.0,460977.0,460978.0,460980.0,460981.0,460982.0,460984.0,460985.0
d,181,463915.0,463920.0,463923.0,463924.0,463926.0,463928.0,463930.0,463931.0,463933.0,463934.0,463936.0,463937.0,463938.0,463940.0,463941.0
d,182,466418.0,466424.0,466426.0,466428.0,466430.0,466431.0,466433.0,466434.0,466436.0,466437.0,466438.0,466440.0,466441.0,466442.0,466444.0
d,183,468888.0,468891.0,468893.0,468895.0,468897.0,468898.0,468900.0,468901.0,468903.0,468904.0,468906.0,468907.0,468909.0,468910.0,468911.0
d,184,471882.0,471885.0,471887.0,471889.0,471891.0,471892.0,471894.0,471895.0,471897.0,471899.0,471900.0,471902.0,471903.0,471904.0,471906.0
d,185,474108.0,474114.0,474116.0,474118.0,474120.0,474122.0,474123.0,474125.0,474127.0,474128.0,474129.0,474131.0,474132.0,474133.0,474134.0
d,186,477168.0,477172.0,477174.0,477176.0,477178.0,477179.0,477181.0,477182.0,477184.0,477185.0,477186.0,477188.0,477189.0,477190.0,477192.0
d,187,479346.0,479349.0,479352.0,479353.0,479355.0,479356.0,479358.0,479359.0,479361.0,479362.0,479363.0,479365.0,479366.0,479367.0,479369.0
d,188,482492.0,482492.0,482492.0,482492.0,482492.0,482492.0,482492.0,482492.0,482492.0,482492.0,482492.0,482492.0,482492.0,482492.0,482492.0
d,189,484881.0,484887.0,484889.0,484891.0,484892.0,484894.0,484895.0,484897.0,484899.0,484900.0,484902.0,484903.0,484904.0,484906.0,484907.0
d,190,488144.0,488144.0,488144.0,488144.0,488144.0,488144.0,488144.0,488144.0,488144.0,488144.0,488144.0,488144.0,488144.0,488144.0,488144.0
d,191,491201.0,491205.0,491207.0,491208.0,491210.0,491211.0,491213.0,491214.0,491216.0,491217.0,491218.0,491220.0,491221.0,491222.0,491224.0
d,192,493430.0,493436.0,493438.0,493440.0,493442.0,493443.0,493445.0,493446.0,493448.0,493449.0,493451.0,493452.0,493453.0,493455.0,493456.0
d,193,496586.0,496589.0,496591.0,496592.0,496594.0,496596.0,496597.0,496599.0,496600.0,496602.0,496603.0,496604.0,496605.0,496607.0,496608.0
d,194,498973.0,498973.0,498973.0,498973.0,498973.0,498973.0,498973.0,498973.0,498973.0,498973.0,498973.0,498973.0,498973.0,498973.0,498973.0
d,195,501829.0,501832.0,501834.0,501835.0,501837.0,501838.0,501840.0,501841.0,501843.0,501844.0,501844.0,501845.0,501846.0,501847.0,501848.0
d,196,504238.0,504244.0,504246.0,504248.0,504249.0,504251.0,504252.0,504254.0,504255.0,504257.0,504258.0,504259.0,504260.0,504262.0,504263.0
d,197,507009.0,507014.0,507015.0,507016.0,507017.0,507019.0,507020.0,507022.0,507023.0,507025.0,507026.0,507027.0,507029.0,507030.0,507034.0
d,198,510111.0,510111.0,510111.0,510111.0,510111.0,510111.0,510111.0,510111.0,510111.0,510111.0,510111.0,510111.0,510111.0,510111.0,510111.0
d,199,512843.0,512848.0,512850.0,512852.0,512854.0,512855.0,512856.0,512858.0,512859.0,512861.0,512862.0,512863.0,512865.0,512866.0,512867.0
d,201,518020.0,518024.0,518027.0,518028.0,518030.0,518031.0,518033.0,518034.0,518036.0,518037.0,518038.0,518040.0,518041.0,518042.0,518044.0
d,202,520631.0,520631.0,520631.0,520631.0,520631.0,520631.0,520631.0,520632.0,520633.0,520634.0,520636.0,520637.0,520638.0,520639.0,520640.0
d,203,523857.0,523857.0,523857.0,523857.0,523857.0,523857.0,523857.0,523857.0,523857.0,523857.0,523857.0,523857.0,523857.0,523857.0,523857.0
d,204,526915.0,526917.0,526918.0,526919.0,526920.0,526921.0,526922.0,526922.0,526924.0,526924.0,526925.0,526927.0,526928.0,526929.0,526931.0
d,205,530088.0,530091.0,530094.0,530095.0,530097.0,530099.0,530101.0,530102.0,530104.0,530105.0,530107.0,530108.0,530109.0,530110.0,530112.0
d,206,532361.0,532362.0,532364.0,532365.0,532366.0,532368.0,532369.0,532370.0,532371.0,532372.0,532373.0,532375.0,532376.0,532377.0,532378.0
d,207,535105.0,535107.0,535108.0,535109.0,535110.0,535111.0,535112.0,535113.0,535114.0,535115.0,535115.0,535117.0,535118.0,535119.0,535121.0
d,208,537679.0,537683.0,537685.0,537687.0,537689.0,537690.0,537691.0,537693.0,537694.0,537696.0,537697.0,537698.0,537700.0,537701.0,537702.0
d,209,540963.0,540963.0,540963.0,540963.0,540963.0,540963.0,540963.0,540963.0,540963.0,540963.0,540963.0,540963.0,540963.0,540963.0,540963.0
d,210,543834.0,543837.0,543839.0,543840.0,543841.0,543842.0,543843.0,543845.0,543846.0,543848.0,543849.0,543850.0,543852.0,543853.0,543855.0
d,211,546055.0,546060.0,546062.0,546064.0,546065.0,546067.0,546068.0,546070.0,546071.0,546073.0,546074.0,546076.0,546077.0,546078.0,546080.0
d,212,548887.0,548887.0,548887.0,548887.0,548887.0,548887.0,548887.0,548887.0,548887.0,548887.0,548887.0,548887.0,548887.0,548887.0,548887.0
d,213,551905.0,551910.0,551913.0,551914.0,551916.0,551917.0,551919.0,551920.0,551922.0,551923.0,551925.0,551926.0,551928.0,551929.0,551930.0
d,214,553772.0,553778.0,553780.0,553782.0,553783.0,553785.0,553786.0,553788.0,553789.0,553791.0,553792.0,553793.0,553795.0,553796.0,553797.0
d,215,556981.0,556984.0,556986.0,556988.0,556990.0,556992.0,556993.0,556995.0,556997.0,556998.0,556999.0,556999.0,556999.0,556999.0,556999.0
d,216,559222.0,559222.0,559222.0,559222.0,559222.0,559222.0,559222.0,559222.0,559222.0,559222.0,559222.0,559222.0,559223.0,559223.0,559224.0
d,217,562344.0,562349.0,562351.0,562353.0,562355.0,562356.0,562357.0,562359.0,562360.0,562362.0,562363.0,562365.0,562366.0,562368.0,562369.0
d,218,564638.0,564641.0,564642.0,564644.0,564646.0,564647.0,564649.0,564651.0,564653.0,564655.0,564657.0,564659.0,564660.0,564663.0,564664.0
d,219,567799.0,567802.0,567803.0,567804.0,567805.0,567806.0,567807.0,567808.0,567809.0,567810.0,567811.0,567812.0,567812.0,567813.0,567817.0
d,220,571324.0,571326.0,571328.0,571329.0,571330.0,571332.0,571334.0,571335.0,571336.0,571337.0,571339.0,571340.0,571341.0,571343.0,571344.0
d,221,573344.0,573348.0,573350.0,573352.0,573354.0,573355.0,573356.0,573358.0,573359.0,573361.0,573362.0,573368.0,573370.0,573371.0,573373.0
d,222,575885.0,575888.0,575890.0,575892.0,575894.0,575895.0,575897.0,575898.0,575900.0,575901.0,575903.0,575904.0,575906.0,575907.0,575911.0
d,223,579452.0,579455.0,579458.0,579459.0,579461.0,579463.0,579465.0,579466.0,579467.0,579467.0,579467.0,579467.0,579467.0,579467.0,579467.0
d,224,581588.0,581588.0,581589.0,581590.0,581592.0,581597.0,581601.0,581603.0,581605.0,581606.0,581608.0,581609.0,581611.0,581612.0,581613.0
d,225,584755.0,584755.0,584755.0,584755.0,584755.0,584755.0,584755.0,584755.0,584755.0,584755.0,584755.0,584755.0,584756.0,584757.0,584757.0
d,226,587938.0,587938.0,587938.0,587938.0,587938.0,587938.0,587938.0,587938.0,587938.0,587938.0,587938.0,587938.0,587938.0,587938.0,587938.0
d,227,591188.0,591196.0,591198.0,591200.0,591201.0,591203.0,591204.0,591205.0,591206.0,591208.0,591209.0,591209.0,591210.0,591211.0,591212.0
d,228,594119.0,594123.0,594125.0,594126.0,594128.0,594130.0,594131.0,594133.0,594134.0,594136.0,594137.0,594139.0,594140.0,594141.0,594143.0
d,229,596931.0,596935.0,596936.0,596936.0,596936.0,596936.0,596936.0,596936.0,596936.0,596936.0,596937.0,596938.0,596939.0,596941.0,596942.0
d,230,600179.0,600179.0,600179.0,600179.0,600179.0,600179.0,600179.0,600179.0,600179.0,600179.0,600179.0,600179.0,600179.0,600179.0,600179.0
d,231,602561.0,602568.0,602571.0,602573.0,602574.0,602576.0,602578.0,602580.0,602582.0,602584.0,602586.0,602588.0,602590.0,602596.0,602599.0
d,232,605380.0,605384.0,605386.0,605387.0,605389.0,605391.0,605392.0,605393.0,605395.0,605396.0,605398.0,605399.0,605401.0,605402.0,605404.0
d,233,607966.0,607970.0,607972.0,607974.0,607975.0,607977.0,607978.0,607979.0,607981.0,607982.0,607984.0,607985.0,607986.0,607987.0,607989.0
d,234,610762.0,610765.0,610768.0,610772.0,610775.0,610776.0,610777.0,610779.0,610781.0,610782.0,610784.0,610786.0,610789.0,610791.0,610792.0
d,235,613180.0,613180.0,613180.0,613180.0,613180.0,613180.0,613181.0,613182.0,613184.0,613191.0,613194.0,613195.0,613197.0,613199.0,613200.0
d,236,615776.0,615776.0,615776.0,615776.0,615776.0,615776.0,615776.0,615776.0,615776.0,615776.0,615776.0,615776.0,615776.0,615776.0,615776.0
d,237,618773.0,618776.0,618778.0,618780.0,618782.0,618783.0,618785.0,618786.0,618788.0,618789.0,618790.0,618792.0,618793.0,618795.0,618796.0
d,238,622050.0,622050.0,622050.0,622050.0,622050.0,622050.0,622050.0,622050.0,622050.0,622050.0,622050.0,622050.0,622050.0,622050.0,622050.0
d,239,624409.0,624413.0,624414.0,624416.0,624418.0,624420.0,624421.0,624423.0,624425.0,624426.0,624427.0,624429.0,624430.0,624432.0,624433.0
d,240,627218.0,627222.0,627226.0,627229.0,627232.0,627234.0,627236.0,627238.0,627239.0,627241.0,627242.0,627244.0,627245.0,627246.0,627248.0
d,241,629721.0,629725.0,629726.0,629728.0,629730.0,629731.0,629733.0,629734.0,629736.0,629737.0,629739.0,629740.0,629741.0,629743.0,629744.0
d,242,632654.0,632660.0,632662.0,632662.0,632662.0,632662.0,632662.0,632662.0,632662.0,632662.0,632662.0,632662.0,632662.0,632662.0,632662.0
d,243,635188.0,635189.0,635193.0,635195.0,635197.0,635198.0,635200.0,635201.0,635203.0,635204.0,635205.0,635207.0,635208.0,635209.0,635211.0
d,244,637933.0,637933.0,637933.0,637933.0,637933.0,637933.0,637933.0,637933.0,637933.0,637933.0,637933.0,637933.0,637933.0,637933.0,637933.0
d,245,640111.0,640111.0,640111.0,640111.0,640111.0,640111.0,640111.0,640111.0,640111.0,640111.0,640111.0,640111.0,640111.0,640111.0,640111.0
d,246,642768.0,642771.0,642773.0,642775.0,642776.0,642778.0,642779.0,642780.0,642782.0,642784.0,642785.0,642786.0,642788.0,642789.0,642790.0
d,247,645439.0,645442.0,645444.0,645446.0,645448.0,645449.0,645450.0,645452.0,645454.0,645455.0,645456.0,645458.0,645459.0,645460.0,645462.0
d,248,648519.0,648520.0,648521.0,648523.0,648524.0,648525.0,648526.0,648527.0,648528.0,648528.0,648529.0,648530.0,648531.0,648531.0,648531.0
d,249,650999.0,651001.0,651002.0,651003.0,651004.0,651005.0,651006.0,651007.0,651008.0,651009.0,651010.0,651011.0,651013.0,651014.0,651016.0
d,250,654138.0,654138.0,654138.0,654138.0,654138.0,654138.0,654138.0,654138.0,654138.0,654138.0,654138.0,654138.0,654138.0,654138.0,654138.0
d,251,656679.0,656683.0,656685.0,656687.0,656689.0,656691.0,656693.0,656694.0,656696.0,656698.0,656700.0,656701.0,656703.0,656704.0,656706.0
d,252,659760.0,659764.0,659765.0,659766.0,659768.0,659769.0,659771.0,659772.0,659773.0,659774.0,659774.0,659774.0,659775.0,659776.0,659777.0
d,253,662916.0,662922.0,662924.0,662926.0,662928.0,662930.0,662931.0,662933.0,662934.0,662936.0,662937.0,662938.0,662940.0,662941.0,662942.0
d,254,665224.0,665224.0,665224.0,665224.0,665224.0,665224.0,665224.0,665224.0,665224.0,665224.0,665224.0,665224.0,665224.0,665224.0,665224.0
d,255,667876.0,667882.0,667884.0,667885.0,667887.0,667888.0,667890.0,667891.0,667893.0,667894.0,667895.0,667897.0,667898.0,667899.0,667901.0
d,256,671112.0,671116.0,671118.0,671120.0,671122.0,671123.0,671124.0,671126.0,671128.0,671129.0,671130.0,671132.0,671133.0,671135.0,671136.0
d,257,674061.0,674061.0,674061.0,674061.0,674061.0,674061.0,674061.0,674061.0,674061.0,674061.0,674061.0,674061.0,674061.0,674061.0,674061.0
d,258,676287.0,676293.0,676296.0,676298.0,676300.0,676302.0,676303.0,676304.0,676306.0,676308.0,676309.0,676310.0,676312.0,676313.0,676315.0
d,259,679310.0,679310.0,679310.0,679310.0,679310.0,679310.0,679310.0,679310.0,679310.0,679310.0,679310.0,679310.0,679310.0,679310.0,679310.0
d,260,681863.0,681867.0,681870.0,681872.0,681873.0,681875.0,681876.0,681878.0,681879.0,681881.0,681882.0,681883.0,681885.0,681886.0,681888.0
d,261,685198.0,685198.0,685198.0,685198.0,685198.0,685198.0,685198.0,685198.0,685198.0,685198.0,685198.0,685198.0,685198.0,685198.0,685198.0
d,262,687515.0,687515.0,687516.0,687516.0,687518.0,687519.0,687520.0,687521.0,687522.0,687524.0,687525.0,687526.0,687527.0,687528.0,687529.0
d,263,690884.0,690890.0,690893.0,690895.0,690897.0,690898.0,690900.0,690901.0,690903.0,690904.0,690906.0,690907.0,690909.0,690910.0,690910.0
d,264,693186.0,693186.0,693186.0,693186.0,693186.0,693186.0,693187.0,693188.0,693189.0,693190.0,693191.0,693192.0,693193.0,693194.0,693194.0
d,265,696480.0,696486.0,696487.0,696491.0,696492.0,696493.0,696494.0,696495.0,696497.0,696499.0,696501.0,696503.0,696505.0,696506.0,696508.0
d,266,698806.0,698812.0,698814.0,698816.0,698817.0,698819.0,698820.0,698822.0,698823.0,698825.0,698826.0,698828.0,698829.0,698830.0,698832.0
d,267,701684.0,701684.0,701684.0,701684.0,701684.0,701684.0,701684.0,701684.0,701684.0,701684.0,701684.0,701684.0,701684.0,701684.0,701684.0
d,268,704213.0,704213.0,704213.0,704213.0,704213.0,704213.0,704213.0,704213.0,704213.0,704213.0,704213.0,704213.0,704213.0,704213.0,704214.0
d,269,706849.0,706854.0,706855.0,706856.0,706857.0,706858.0,706858.0,706859.0,706860.0,706861.0,706862.0,706863.0,706864.0,706865.0,706867.0
d,270,709523.0,709529.0,709532.0,709533.0,709535.0,709537.0,709538.0,709540.0,709542.0,709544.0,709545.0,709547.0,709548.0,709549.0,709551.0
d,271,712761.0,712761.0,712761.0,712761.0,712761.0,712761.0,712761.0,712761.0,712761.0,712761.0,712761.0,712761.0,712761.0,712761.0,712761.0
d,272,716220.0,716225.0,716228.0,716229.0,716231.0,716233.0,716235.0,716236.0,716238.0,716239.0,716240.0,716242.0,716243.0,716245.0,716246.0
d,273,718973.0,718978.0,718980.0,718982.0,718983.0,718985.0,718986.0,718988.0,718989.0,718991.0,718992.0,718993.0,718995.0,718996.0,718997.0
d,274,722072.0,722076.0,722079.0,722081.0,722082.0,722084.0,722085.0,722087.0,722088.0,722090.0,722091.0,722093.0,722094.0,722095.0,722097.0
d,275,725398.0,725403.0,725406.0,725407.0,725409.0,725410.0,725412.0,725413.0,725416.0,725421.0,725424.0,725424.0,725424.0,725425.0,725427.0
d,276,727552.0,727559.0,727562.0,727565.0,727566.0,727570.0,727572.0,727572.0,727574.0,727575.0,727577.0,727578.0,727579.0,727581.0,727582.0
d,277,730822.0,730822.0,730822.0,730822.0,730822.0,730822.0,730822.0,730822.0,730822.0,730822.0,730822.0,730822.0,730822.0,730822.0,730822.0
d,278,733973.0,733981.0,733981.0,733981.0,733986.0,733987.0,733989.0,733990.0,733992.0,733993.0,733994.0,733996.0,733998.0,733999.0,734001.0
d,279,736335.0,736341.0,736343.0,736345.0,736346.0,736348.0,736349.0,736351.0,736352.0,736354.0,736355.0,736356.0,736358.0,736359.0,736360.0
d,280,738953.0,738953.0,738953.0,738953.0,738955.0,738962.0,738964.0,738966.0,738969.0,738970.0,738972.0,738973.0,738974.0,738976.0,738978.0
d,281,741622.0,741625.0,741626.0,741628.0,741629.0,741631.0,741632.0,741634.0,741635.0,741637.0,741638.0,741639.0,741641.0,741642.0,741643.0
d,282,744636.0,744643.0,744645.0,744647.0,744649.0,744650.0,744651.0,744653.0,744654.0,744655.0,744657.0,744658.0,744659.0,744661.0,744662.0
d,283,746907.0,746910.0,746912.0,746914.0,746915.0,746917.0,746918.0,746919.0,746921.0,746922.0,746924.0,746925.0,746926.0,746928.0,746929.0
d,284,749837.0,749837.0,749837.0,749837.0,749837.0,749837.0,749837.0,749837.0,749837.0,749837.0,749837.0,749837.0,749837.0,749837.0,749837.0
d,285,752158.0,752158.0,752158.0,752158.0,752158.0,752158.0,752158.0,752158.0,752158.0,752158.0,752158.0,752158.0,752158.0,752158.0,752158.0
d,286,754978.0,754983.0,754986.0,754987.0,754989.0,754990.0,754992.0,754993.0,754995.0,754997.0,754998.0,754999.0,755001.0,755002.0,755004.0
d,287,758041.0,758047.0,758049.0,758051.0,758052.0,758054.0,758055.0,758057.0,758058.0,758060.0,758061.0,758062.0,758064.0,758065.0,758066.0
d,288,760706.0,760716.0,760720.0,760722.0,760724.0,760725.0,760727.0,760728.0,760730.0,760732.0,760734.0,760735.0,760736.0,760738.0,760739.0
d,289,763499.0,763503.0,763506.0,763507.0,763509.0,763510.0,763512.0,763513.0,763515.0,763516.0,763518.0,763519.0,763520.0,763522.0,763523.0
d,290,766405.0,766410.0,766413.0,766414.0,766416.0,766417.0,766419.0,766420.0,766422.0,766423.0,766425.0,766426.0,766427.0,766429.0,766430.0
d,291,769031.0,769035.0,769037.0,769038.0,769040.0,769042.0,769043.0,769045.0,769046.0,769048.0,769049.0,769050.0,769052.0,769053.0,769055.0
d,292,772370.0,772370.0,772370.0,772370.0,772370.0,772370.0,772370.0,772370.0,772370.0,772370.0,772370.0,772370.0,772370.0,772370.0,772370.0
d,293,774704.0,774704.0,774705.0,774706.0,774708.0,774709.0,774710.0,774711.0,774712.0,774713.0,774715.0,774716.0,774717.0,774718.0,774719.0
d,294,777308.0,777311.0,777313.0,777315.0,777316.0,777318.0,777319.0,777321.0,777322.0,777324.0,777325.0,777327.0,777328.0,777329.0,777331.0
d,295,780088.0,780088.0,780088.0,780088.0,780088.0,780088.0,780088.0,780088.0,780088.0,780088.0,780088.0,780088.0,780088.0,780088.0,780088.0
d,296,783413.0,783415.0,783418.0,783425.0,783425.0,783425.0,783426.0,783427.0,783429.0,783430.0,783432.0,783433.0,783435.0,783437.0,783439.0
d,297,785796.0,785798.0,785799.0,785801.0,785802.0,785803.0,785805.0,785806.0,785807.0,785809.0,785810.0,785812.0,785813.0,785814.0,785816.0
d,298,789100.0,789100.0,789100.0,789100.0,789100.0,789100.0,789100.0,789100.0,789100.0,789100.0,789100.0,789100.0,789100.0,789100.0,789100.0
d,299,792186.0,792189.0,792192.0,792194.0,792195.0,792197.0,792199.0,792200.0,792202.0,792204.0,792205.0,792206.0,792208.0,792209.0,792210.0
d,301,797497.0,797503.0,797505.0,797506.0,797508.0,797509.0,797511.0,797512.0,797514.0,797515.0,797517.0,797518.0,797520.0,797521.0,797522.0
d,302,799877.0,799877.0,799877.0,799877.0,799877.0,799878.0,799878.0,799878.0,799878.0,799878.0,799879.0,799881.0,799882.0,799884.0,799886.0
d,303,803071.0,803076.0,803078.0,803080.0,803082.0,803083.0,803084.0,803086.0,803089.0,803091.0,803093.0,803098.0,803098.0,803099.0,803101.0
d,304,805018.0,805022.0,805024.0,805025.0,805027.0,805028.0,805030.0,805031.0,805033.0,805034.0,805036.0,805037.0,805038.0,805040.0,805041.0
d,305,807550.0,807555.0,807557.0,807559.0,807560.0,807562.0,807563.0,807565.0,807567.0,807568.0,807569.0,807571.0,807572.0,807574.0,807575.0
d,306,809795.0,809797.0,809799.0,809800.0,809800.0,809800.0,809800.0,809800.0,809801.0,809803.0,809804.0,809806.0,809807.0,809809.0,809810.0
d,307,812647.0,812652.0,812654.0,812656.0,812658.0,812659.0,812660.0,812662.0,812663.0,812665.0,812666.0,812668.0,812669.0,812679.0,812680.0
d,308,815770.0,815770.0,815770.0,815770.0,815770.0,815770.0,815770.0,815770.0,815770.0,815770.0,815770.0,815770.0,815770.0,815770.0,815770.0
d,309,818267.0,818271.0,818274.0,818275.0,818277.0,818278.0,818280.0,818281.0,818283.0,818284.0,818286.0,818287.0,818288.0,818290.0,818291.0
d,310,821635.0,821635.0,821635.0,821635.0,821635.0,821635.0,821635.0,821635.0,821635.0,821635.0,821635.0,821635.0,821635.0,821635.0,821635.0
d,311,823852.0,823852.0,823852.0,823852.0,823852.0,823852.0,823852.0,823852.0,823852.0,823852.0,823852.0,823852.0,823852.0,823852.0,823853.0
d,312,826548.0,826550.0,826551.0,826552.0,826553.0,826554.0,826555.0,826555.0,826556.0,826557.0,826558.0,826559.0,826559.0,826560.0,826561.0
d,313,829437.0,829440.0,829442.0,829444.0,829445.0,829447.0,829448.0,829450.0,829451.0,829453.0,829454.0,829455.0,829457.0,829458.0,829460.0
d,314,832701.0,832706.0,832709.0,832711.0,832713.0,832714.0,832716.0,832716.0,832716.0,832716.0,832716.0,832716.0,832717.0,832717.0,832718.0
d,315,834946.0,834946.0,834946.0,834946.0,834946.0,834946.0,834946.0,834946.0,834947.0,834948.0,834950.0,834952.0,834954.0,834955.0,834957.0
d,316,838320.0,838320.0,838320.0,838320.0,838320.0,838320.0,838320.0,838320.0,838320.0,838320.0,838320.0,838320.0,838320.0,838320.0,838320.0
d,317,841223.0,841225.0,841227.0,841228.0,841229.0,841231.0,841232.0,841233.0,841235.0,841236.0,841237.0,841238.0,841240.0,841246.0,841248.0
d,318,843671.0,843671.0,843671.0,843671.0,843671.0,843671.0,843671.0,843671.0,843671.0,843671.0,843671.0,843671.0,843671.0,843671.0,843671.0
d,319,846790.0,846794.0,846796.0,846798.0,846800.0,846801.0,846803.0,846804.0,846806.0,846807.0,846809.0,846810.0,846811.0,846813.0,846814.0
d,320,850283.0,850283.0,850283.0,850283.0,850283.0,850283.0,850283.0,850283.0,850283.0,850283.0,850283.0,850283.0,850283.0,850283.0,850283.0
d,321,852369.0,852369.0,852369.0,852369.0,852369.0,852369.0,852369.0,852369.0,852369.0,852369.0,852369.0,852369.0,852369.0,852369.0,852369.0
d,322,855003.0,855007.0,855010.0,855011.0,855013.0,855015.0,855016.0,855018.0,855026.0,855028.0,855029.0,855030.0,855032.0,855033.0,855035.0
d,323,857877.0,857877.0,857877.0,857877.0,857877.0,857877.0,857877.0,857877.0,857877.0,857877.0,857877.0,857877.0,857877.0,857877.0,857877.0
d,324,860169.0,860174.0,860176.0,860177.0,860179.0,860180.0,860181.0,860183.0,860184.0,860185.0,860186.0,860187.0,860188.0,860189.0,860191.0
d,325,863294.0,863297.0,863299.0,863299.0,863300.0,863301.0,863302.0,863303.0,863304.0,863305.0,863305.0,863306.0,863307.0,863307.0,863308.0
d,326,866660.0,866664.0,866666.0,866667.0,866669.0,866670.0,866671.0,866672.0,866674.0,866675.0,866676.0,866677.0,866678.0,866679.0,866681.0
d,327,869842.0,869846.0,869848.0,869848.0,869848.0,869848.0,869848.0,869848.0,869848.0,869849.0,869850.0,869850.0,869851.0,869853.0,869854.0
d,328,872019.0,872021.0,872023.0,872024.0,872025.0,872025.0,872025.0,872026.0,872028.0,872029.0,872030.0,872031.0,872031.0,872031.0,872031.0
d,329,874014.0,874018.0,874020.0,874022.0,874023.0,874024.0,874026.0,874027.0,874028.0,874029.0,874031.0,874032.0,874033.0,874034.0,874035.0
d,330,877256.0,877256.0,877256.0,877256.0,877256.0,877256.0,877256.0,877256.0,877256.0,877256.0,877256.0,877256.0,877256.0,877256.0,877256.0
d,331,879551.0,879556.0,879558.0,879559.0,879561.0,879562.0,879563.0,879564.0,879566.0,879567.0,879568.0,879569.0,879570.0,879572.0,879573.0
d,332,882692.0,882697.0,882699.0,882700.0,882702.0,882703.0,882704.0,882706.0,882707.0,882708.0,882709.0,882710.0,882712.0,882713.0,882714.0
d,333,885041.0,885044.0,885046.0,885047.0,885049.0,885050.0,885052.0,885053.0,885054.0,885055.0,885057.0,885058.0,885059.0,885060.0,885061.0
d,334,888241.0,888241.0,888241.0,888241.0,888241.0,888241.0,888241.0,888241.0,888241.0,888241.0,888241.0,888241.0,888241.0,888241.0,888241.0
d,335,890712.0,890712.0,890712.0,890712.0,890712.0,890712.0,890712.0,890712.0,890712.0,890712.0,890712.0,890712.0,890712.0,890712.0,890712.0
d,336,893643.0,893646.0,893648.0,893649.0,893650.0,893652.0,893653.0,893654.0,893656.0,893657.0,893658.0,893659.0,893660.0,893662.0,893663.0
d,337,896095.0,896095.0,896095.0,896095.0,896095.0,896095.0,896095.0,896095.0,896096.0,896098.0,896099.0,896101.0,896102.0,896103.0,896104.0
d,338,898542.0,898544.0,898546.0,898551.0,898553.0,898553.0,898553.0,898554.0,898555.0,898555.0,898556.0,898557.0,898558.0,898560.0,898561.0
d,339,900684.0,900684.0,900684.0,900684.0,900684.0,900684.0,900684.0,900684.0,900684.0,900684.0,900684.0,900684.0,900684.0,900684.0,900684.0
d,340,903587.0,903591.0,903593.0,903594.0,903596.0,903597.0,903598.0,903599.0,903601.0,903602.0,903603.0,903604.0,903605.0,903606.0,903608.0
d,341,906240.0,906243.0,906245.0,906247.0,906248.0,906249.0,906250.0,906252.0,906253.0,906254.0,906255.0,906257.0,906258.0,906259.0,906260.0
d,342,908576.0,908582.0,908584.0,908586.0,908587.0,908588.0,908589.0,908590.0,908592.0,908593.0,908594.0,908596.0,908597.0,908598.0,908599.0
d,343,911213.0,911217.0,911218.0,911219.0,911221.0,911222.0,911222.0,911223.0,911224.0,911226.0,911227.0,911228.0,911229.0,911230.0,911232.0
d,344,913882.0,913884.0,913885.0,913886.0,913887.0,913888.0,913889.0,913890.0,913891.0,913892.0,913893.0,913893.0,913894.0,913895.0,913896.0
d,345,916917.0,916921.0,916922.0,916923.0,916928.0,916930.0,916931.0,916932.0,916934.0,916935.0,916937.0,916938.0,916940.0,916942.0,916943.0
d,346,919456.0,919463.0,919465.0,919466.0,919468.0,919469.0,919470.0,919472.0,919473.0,919474.0,919476.0,919477.0,919478.0,919479.0,919480.0
d,347,922346.0,922349.0,922351.0,922352.0,922354.0,922355.0,922356.0,922357.0,922359.0,922360.0,922361.0,922362.0,922363.0,922364.0,922366.0
d,348,925566.0,925569.0,925572.0,925574.0,925575.0,925576.0,925578.0,925580.0,925582.0,925583.0,925584.0,925585.0,925586.0,925587.0,925588.0
d,349,927801.0,927807.0,927809.0,927810.0,927812.0,927814.0,927815.0,927816.0,927818.0,927819.0,927820.0,927822.0,927823.0,927824.0,927825.0
d,350,930572.0,930577.0,930582.0,930583.0,930585.0,930586.0,930588.0,930589.0,930590.0,930592.0,930593.0,930594.0,930595.0,930596.0,930598.0
d,351,933167.0,933167.0,933167.0,933167.0,933167.0,933167.0,933167.0,933167.0,933167.0,933167.0,933167.0,933167.0,933167.0,933167.0,933167.0
d,352,935511.0,935516.0,935518.0,935519.0,935523.0,935524.0,935525.0,935526.0,935528.0,935529.0,935530.0,935531.0,935532.0,935533.0,935535.0
d,353,938565.0,938565.0,938565.0,938565.0,938565.0,938565.0,938565.0,938565.0,938565.0,938565.0,938565.0,938565.0,938565.0,938565.0,938565.0
d,354,941679.0,941683.0,941685.0,941687.0,941689.0,941692.0,941693.0,941695.0,941696.0,941697.0,941698.0,941699.0,941701.0,941702.0,941703.0
d,355,944481.0,944486.0,944489.0,944490.0,944492.0,944493.0,944494.0,944498.0,944500.0,944501.0,944502.0,944503.0,944505.0,944506.0,944507.0
